state,Station,District,District LGD Code,Latitude,Longitude,hour,rainfall_mm,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,flood_soon,flood_event_id,rainfall_12h,rainfall_48h,rainfall_72h,rainfall_6h_max,rainfall_24h_max,month,hour_of_day,is_monsoon,hours_since_prev
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-06-28 04:00:00,9.0,9.0,27.0,36.0,79.5,0,,68.5,95.0,126.0,9.0,12.0,6,4,1,1.0
Assam,Anipur WR Dept Quarter_1,KARIMGANJ,293,24.54791,92.432997,2023-06-28 04:00:00,70.0,8.0,8.0,8.0,28.0,0,,170.5,363.0,439.0,92.0,92.0,6,4,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 04:00:00,0.5,0.5,1.5,3.0,6.0,0,,6.0,162.5,232.5,0.5,1.0,6,4,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 04:00:00,1.0,1.0,3.0,5.0,89.5,0,,41.0,474.0,710.0,1.0,15.5,6,4,1,1.0
Uttarakhand,Danda_1,Champawat,48,29.15927778,80.10852778,2023-06-28 04:00:00,0.5,0.5,1.5,3.0,6.0,0,,6.0,24.0,109.5,0.5,0.5,6,4,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-06-28 04:00:00,0.5,0.5,1.5,2.5,5.5,0,,6.0,25.0,39.5,0.5,0.5,6,4,1,1.0
Uttarakhand,Gadarpur,UDHAM SINGH NAGAR,56,29.04324167,79.24461944,2023-06-28 05:00:00,3.5,3.5,10.5,14.5,31.5,0,,27.5,45.5,58.0,3.5,4.0,6,5,1,1.0
Assam,Anipur WR Dept Quarter_1,KARIMGANJ,293,24.54791,92.432997,2023-06-28 05:00:00,2.0,4.0,12.0,12.0,32.0,0,,234.0,432.0,508.0,70.0,92.0,6,5,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-28 05:00:00,1.0,1.0,3.0,6.0,14.0,0,,11.5,30.5,43.0,1.0,1.0,6,5,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-06-28 05:00:00,0.5,0.5,1.5,2.5,5.5,0,,6.0,25.0,39.5,0.5,0.5,6,5,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 05:00:00,8.0,8.0,24.0,40.0,120.0,0,,93.0,590.5,700.0,8.0,8.0,6,5,1,1.0
Assam,Dibrugarh WR Office,DIBRUGARH,286,27.465967,94.910608,2023-06-28 05:00:00,1.0,26.0,40.0,40.0,230.0,0,,225.0,428.0,616.0,115.0,115.0,6,5,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-06-28 05:00:00,16.0,16.0,48.0,96.0,219.5,0,,192.0,411.5,500.5,16.0,16.0,6,5,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-06-28 05:00:00,16.0,16.0,48.0,96.0,206.5,0,,192.0,252.5,335.5,16.0,16.0,6,5,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-06-28 05:00:00,15.5,15.0,30.0,30.0,98.5,0,,81.0,708.5,781.5,15.0,60.5,6,5,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 05:00:00,0.5,0.5,1.5,3.0,6.0,0,,6.0,162.5,228.0,0.5,0.5,6,5,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-06-28 05:00:00,9.0,9.0,27.0,45.0,88.5,0,,77.0,103.5,133.5,9.0,12.0,6,5,1,1.0
Uttarakhand,Baijnath (Gomti),Bageshwar,46,29.90822222,79.61769444,2023-06-28 05:00:00,2.5,2.5,5.0,5.0,130.5,0,,12.5,55.5,80.5,2.5,2.5,6,5,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 05:00:00,16.5,3.0,8.0,15.5,61.0,0,,37.0,555.0,693.0,9.0,9.0,6,5,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-06-28 05:00:00,5.0,5.0,15.0,25.0,63.5,0,,62.5,307.0,328.0,5.0,59.0,6,5,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-28 06:00:00,1.0,1.0,3.0,6.0,14.5,0,,12.0,31.0,43.0,1.0,1.0,6,6,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-06-28 06:00:00,16.0,16.0,48.0,96.0,222.5,0,,192.0,267.5,345.0,16.0,16.0,6,6,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 06:00:00,0.5,0.5,1.5,3.0,6.0,0,,6.0,162.5,223.5,0.5,0.5,6,6,1,1.0
Uttarakhand,Gadarpur,UDHAM SINGH NAGAR,56,29.04324167,79.24461944,2023-06-28 06:00:00,3.5,3.5,10.5,14.5,35.0,0,,30.5,48.5,60.5,3.5,4.0,6,6,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-06-28 06:00:00,5.0,5.0,15.0,30.0,68.5,0,,60.0,306.5,331.0,5.0,59.0,6,6,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-06-28 06:00:00,0.5,0.5,1.5,2.5,5.5,0,,6.0,25.0,39.0,0.5,0.5,6,6,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 06:00:00,16.5,9.0,14.5,22.0,63.0,0,,51.0,553.5,709.0,16.5,16.5,6,6,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 06:00:00,8.0,8.0,24.0,40.0,124.5,0,,94.5,574.0,706.0,8.0,8.0,6,6,1,1.0
Uttarakhand,Tumaria,UDHAM SINGH NAGAR,56,29.30704722,78.93133056,2023-06-28 06:00:00,10.0,11.5,11.5,35.5,106.0,0,,99.0,692.5,959.0,12.0,12.0,6,6,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-06-28 06:00:00,16.0,16.0,48.0,96.0,235.5,0,,192.0,425.5,516.0,16.0,16.0,6,6,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-06-28 06:00:00,9.0,9.0,27.0,54.0,97.5,0,,85.5,112.0,141.0,9.0,12.0,6,6,1,1.0
Uttarakhand,Kempty,Tehri Garhwal,55,30.49075,78.04738889,2023-06-28 06:00:00,15.5,0.5,15.5,30.5,97.0,0,,84.5,719.5,796.0,15.5,60.5,6,6,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-06-28 07:00:00,5.0,5.0,15.0,30.0,73.5,0,,60.0,306.0,334.0,5.0,59.0,6,7,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 07:00:00,8.0,8.0,24.0,48.0,129.0,0,,95.5,556.5,712.5,8.0,8.0,6,7,1,1.0
Uttarakhand,Tumaria,UDHAM SINGH NAGAR,56,29.30704722,78.93133056,2023-06-28 07:00:00,2.0,12.0,23.5,39.5,118.0,0,,102.0,659.5,968.5,12.0,12.0,6,7,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 07:00:00,0.5,0.5,1.5,3.0,6.0,0,,6.0,162.5,219.0,0.5,0.5,6,7,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-28 07:00:00,0.5,1.0,3.0,6.0,15.0,0,,12.0,31.5,43.5,1.0,1.0,6,7,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-06-28 07:00:00,0.5,0.5,1.5,3.0,5.5,0,,6.0,25.0,38.5,0.5,0.5,6,7,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 07:00:00,16.5,16.5,28.5,36.0,79.5,0,,65.0,528.5,725.0,16.5,16.5,6,7,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-06-28 07:00:00,3.0,9.0,27.0,54.0,106.5,0,,94.0,120.5,146.5,9.0,12.0,6,7,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-06-28 07:00:00,16.0,16.0,48.0,96.0,238.5,0,,192.0,282.5,354.5,16.0,16.0,6,7,1,1.0
Uttarakhand,Gadarpur,UDHAM SINGH NAGAR,56,29.04324167,79.24461944,2023-06-28 07:00:00,3.5,3.5,10.5,17.5,38.5,0,,33.5,51.5,63.5,3.5,4.0,6,7,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-06-28 07:00:00,17.0,16.0,48.0,96.0,251.5,0,,192.0,439.5,515.5,16.0,16.0,6,7,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-06-28 08:00:00,1.5,2.0,2.0,2.0,4.0,0,,12.0,373.0,422.0,1.0,12.0,6,8,1,1.0
Uttarakhand,Tumaria,UDHAM SINGH NAGAR,56,29.30704722,78.93133056,2023-06-28 08:00:00,0.5,10.0,33.5,41.5,128.0,0,,96.0,618.5,970.0,12.0,12.0,6,8,1,1.0
Uttarakhand,Kapkot (Saryu),Bageshwar,46,29.94516667,79.9025,2023-06-28 08:00:00,5.0,5.0,15.0,30.0,78.5,0,,60.0,310.5,338.0,5.0,59.0,6,8,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 08:00:00,8.0,8.0,24.0,48.0,133.5,0,,96.0,539.0,719.0,8.0,8.0,6,8,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-28 08:00:00,1.0,1.0,3.0,6.0,15.5,0,,11.5,31.5,43.5,1.0,1.0,6,8,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 08:00:00,19.5,16.5,42.0,50.0,89.0,0,,79.0,501.0,735.5,16.5,16.5,6,8,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-06-28 08:00:00,0.5,0.5,1.5,3.0,5.5,0,,6.0,25.0,38.0,0.5,0.5,6,8,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-06-28 08:00:00,17.0,16.0,48.0,96.0,267.5,0,,193.0,454.5,516.0,17.0,17.0,6,8,1,1.0
Uttarakhand,Danda_1,Champawat,48,29.15927778,80.10852778,2023-06-28 08:00:00,0.5,0.5,1.0,2.5,7.5,0,,6.0,24.0,105.5,0.5,0.5,6,8,1,1.0
Uttarakhand,Mukteshwar_1,Nainital,51,29.47413889,79.65119444,2023-06-28 08:00:00,1.0,9.0,27.0,54.0,115.5,0,,96.5,123.0,149.0,9.0,12.0,6,8,1,1.0
Uttarakhand,Lamgara,Almora,45,29.53866667,79.74994444,2023-06-28 08:00:00,16.5,16.0,48.0,96.0,254.5,0,,192.0,297.5,364.0,16.0,16.0,6,8,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 08:00:00,0.5,0.5,1.5,3.0,6.0,0,,6.0,162.5,214.5,0.5,0.5,6,8,1,1.0
Uttarakhand,Gadarpur,UDHAM SINGH NAGAR,56,29.04324167,79.24461944,2023-06-28 08:00:00,3.5,3.5,10.5,21.0,42.0,0,,36.5,54.5,66.5,3.5,4.0,6,8,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 09:00:00,11.0,16.5,49.5,64.0,98.5,0,,96.0,512.5,749.0,19.5,19.5,6,9,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 09:00:00,5.5,10.5,10.5,10.5,10.5,0,,74.0,816.5,1133.0,6.5,18.5,6,9,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 09:00:00,9.5,17.0,17.0,20.0,46.5,0,,32.0,489.0,731.0,21.0,21.0,6,9,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 09:00:00,1.0,8.0,24.0,48.0,141.0,0,,96.0,521.5,725.5,8.0,8.0,6,9,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 10:00:00,3.5,6.5,17.0,17.0,17.0,0,,61.0,803.0,1118.0,6.5,18.5,6,10,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 10:00:00,2.5,8.0,24.0,48.0,145.0,0,,89.0,497.0,725.0,8.0,8.0,6,10,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 10:00:00,6.0,21.0,38.0,40.0,52.0,0,,40.5,492.0,740.0,21.0,21.0,6,10,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 10:00:00,6.5,19.5,52.5,81.0,111.0,0,,104.5,512.5,758.5,19.5,19.5,6,10,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 11:00:00,0.5,11.0,47.0,89.0,122.0,0,,108.5,505.5,763.5,19.5,19.5,6,11,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 11:00:00,6.0,9.5,47.5,48.5,61.5,0,,45.5,487.5,743.0,21.0,21.0,6,11,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 11:00:00,3.5,5.5,22.5,22.5,22.5,0,,56.0,787.5,1099.5,6.5,18.5,6,11,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 12:00:00,3.5,3.5,15.5,26.0,26.0,0,,55.0,772.0,1081.0,6.5,18.5,6,12,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 12:00:00,6.5,6.5,37.0,86.5,128.5,0,,106.5,488.0,763.0,19.5,19.5,6,12,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 12:00:00,6.0,6.0,36.5,53.5,67.5,0,,50.5,483.0,746.0,21.0,21.0,6,12,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 13:00:00,6.5,0.5,18.0,70.5,129.0,0,,110.5,476.0,759.0,19.5,19.5,6,13,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 13:00:00,6.0,6.0,21.5,59.5,73.5,0,,55.5,478.5,749.0,21.0,21.0,6,13,1,1.0
Assam,Morigaon_1,BARPETA,280,26.51312,91.26476,2023-06-28 13:00:00,2.0,1.0,1.0,1.0,38.0,0,,40.0,270.5,393.5,6.0,64.0,6,13,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 14:00:00,6.5,6.5,13.5,60.5,135.5,0,,114.5,464.0,754.0,19.5,19.5,6,14,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 14:00:00,2.0,2.0,4.5,21.5,150.5,0,,77.5,450.5,726.5,8.0,8.0,6,14,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 14:00:00,6.0,6.0,18.0,65.5,79.5,0,,60.5,474.0,747.5,21.0,21.0,6,14,1,1.0
Assam,AWRMI Basistha Guwahati,Kamrup Metropolitan,618,26.111028,91.795097,2023-06-28 14:00:00,0.5,228.0,228.0,228.0,235.5,0,,16.5,168.5,321.5,3.0,7.0,6,14,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 15:00:00,6.5,6.5,13.5,50.5,142.0,0,,118.5,452.0,756.5,11.0,19.5,6,15,1,1.0
Assam,Badarpur WR EE Office,HAILAKANDI,289,24.87411111,92.58094167,2023-06-28 15:00:00,0.5,20.0,20.0,20.5,104.0,0,,58.5,191.0,597.5,17.5,17.5,6,15,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 15:00:00,2.0,2.0,4.0,15.5,144.5,0,,71.5,427.0,727.0,8.0,8.0,6,15,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 15:00:00,6.0,6.0,18.0,54.5,85.5,0,,65.5,469.5,742.5,9.5,21.0,6,15,1,1.0
Assam,Badarpur WR EE Office,HAILAKANDI,289,24.87411111,92.58094167,2023-06-28 16:00:00,0.5,17.5,37.5,38.0,121.5,0,,58.5,176.0,597.5,17.5,17.5,6,16,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 16:00:00,6.0,6.0,18.0,39.5,91.5,0,,70.5,465.0,737.0,6.0,21.0,6,16,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 16:00:00,6.5,6.5,19.5,37.5,148.5,0,,122.0,440.0,757.5,6.5,19.5,6,16,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 16:00:00,2.0,2.0,6.0,9.5,142.5,0,,65.5,403.5,727.5,8.0,8.0,6,16,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 16:00:00,3.5,3.5,7.0,19.5,36.5,0,,53.0,741.0,1044.0,6.5,18.5,6,16,1,1.0
Assam,Badarpur WR EE Office,HAILAKANDI,289,24.87411111,92.58094167,2023-06-28 17:00:00,15.5,0.5,38.0,38.5,122.0,0,,57.5,164.5,584.5,17.5,17.5,6,17,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 17:00:00,6.5,6.5,19.5,33.0,155.0,0,,119.5,428.0,758.0,6.5,19.5,6,17,1,1.0
Assam,Anipur WR Dept Quarter_1,KARIMGANJ,293,24.54791,92.432997,2023-06-28 17:00:00,1.0,10.0,10.0,10.0,105.0,0,,251.0,454.0,532.0,70.0,92.0,6,17,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 17:00:00,6.0,6.0,18.0,36.0,95.5,0,,75.5,460.5,731.5,6.0,21.0,6,17,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 17:00:00,2.0,2.0,6.0,10.5,138.0,0,,59.5,380.0,728.0,2.5,8.0,6,17,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 17:00:00,3.5,3.5,7.0,17.5,40.0,0,,52.0,725.5,1025.5,5.5,18.5,6,17,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 18:00:00,6.0,6.0,18.0,36.0,100.5,0,,80.5,456.0,725.5,6.0,21.0,6,18,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 18:00:00,2.0,2.0,6.0,10.0,133.0,0,,53.5,356.5,728.5,2.5,8.0,6,18,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 18:00:00,6.5,6.5,19.5,33.0,156.5,0,,109.5,416.0,758.0,6.5,19.5,6,18,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 18:00:00,3.5,3.5,10.5,17.5,43.5,0,,51.0,705.0,1007.0,3.5,18.5,6,18,1,1.0
Assam,Badarpur WR EE Office,HAILAKANDI,289,24.87411111,92.58094167,2023-06-28 18:00:00,28.5,0.5,18.5,38.5,107.0,0,,72.5,171.0,593.0,17.5,17.5,6,18,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 19:00:00,0.5,0.5,0.5,0.5,7.0,0,,6.0,161.5,210.5,0.5,0.5,6,19,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 19:00:00,3.5,3.5,10.5,17.5,47.0,0,,50.0,684.5,988.5,3.5,18.5,6,19,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 19:00:00,2.0,2.0,6.0,12.0,127.5,0,,47.5,333.0,729.0,2.0,8.0,6,19,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 19:00:00,6.0,6.0,18.0,36.0,105.5,0,,85.5,451.5,719.5,6.0,21.0,6,19,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 20:00:00,0.5,0.5,1.0,1.0,7.5,0,,6.0,161.0,208.5,0.5,0.5,6,20,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 20:00:00,6.0,6.0,18.0,36.0,110.5,0,,90.5,447.0,713.5,6.0,21.0,6,20,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 20:00:00,3.5,3.5,10.5,17.5,50.5,0,,49.0,664.0,980.0,3.5,18.5,6,20,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 20:00:00,2.0,2.0,6.0,12.0,121.5,0,,41.5,309.5,729.5,2.0,8.0,6,20,1,1.0
Uttarakhand,Dharchula_1,Pithoragarh,53,29.84825,80.54047222,2023-06-28 20:00:00,0.5,0.5,0.5,1.5,1.5,0,,6.0,24.0,41.0,0.5,0.5,6,20,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-06-28 21:00:00,0.5,0.5,0.5,1.0,5.5,0,,12.0,355.5,417.5,1.5,12.0,6,21,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 21:00:00,0.5,0.5,1.5,1.5,8.0,0,,6.0,152.5,206.5,0.5,0.5,6,21,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-28 21:00:00,3.5,3.5,10.5,21.0,54.0,0,,48.0,643.5,971.5,3.5,18.5,6,21,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 21:00:00,2.0,2.0,6.0,12.0,115.5,0,,35.5,286.0,730.0,2.0,8.0,6,21,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 21:00:00,6.0,6.0,18.0,36.0,115.5,0,,75.5,442.5,707.5,6.0,21.0,6,21,1,1.0
Uttarakhand,Bahadarabad,Haridwar,50,29.92380278,78.03671389,2023-06-28 22:00:00,6.5,6.5,13.0,32.5,166.0,0,,89.5,392.0,757.0,6.5,19.5,6,22,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 22:00:00,2.0,2.0,6.0,12.0,109.5,0,,29.5,262.5,730.5,2.0,8.0,6,22,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 22:00:00,0.5,0.5,1.5,2.0,8.0,0,,6.0,144.0,204.5,0.5,0.5,6,22,1,1.0
Assam,Anipur WR Dept Quarter_1,KARIMGANJ,293,24.54791,92.432997,2023-06-28 22:00:00,11.0,23.0,23.0,58.0,142.0,0,,251.0,450.0,533.0,70.0,92.0,6,22,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 22:00:00,6.0,6.0,18.0,36.0,120.5,0,,72.0,438.0,701.5,6.0,21.0,6,22,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-28 23:00:00,0.5,0.5,0.5,0.5,11.0,0,,11.0,32.0,44.0,1.0,1.0,6,23,1,1.0
Assam,Badarpur WR EE Office,HAILAKANDI,289,24.87411111,92.58094167,2023-06-28 23:00:00,3.5,2.5,2.5,47.0,125.5,0,,106.0,191.0,604.5,28.5,28.5,6,23,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-28 23:00:00,0.5,0.5,1.5,2.5,8.0,0,,6.0,135.5,202.5,0.5,0.5,6,23,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-28 23:00:00,2.0,2.0,6.0,12.0,103.5,0,,23.5,238.5,731.0,2.0,8.0,6,23,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-28 23:00:00,6.0,6.0,18.0,36.0,125.5,0,,72.0,433.5,695.5,6.0,21.0,6,23,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-29 00:00:00,6.0,6.0,18.0,36.0,131.5,0,,72.0,428.5,689.5,6.0,21.0,6,0,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-29 00:00:00,0.5,0.5,1.5,3.0,8.0,0,,6.0,127.0,200.5,0.5,0.5,6,0,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-29 00:00:00,2.0,2.0,6.0,12.0,97.5,0,,24.5,214.5,731.0,2.0,8.0,6,0,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-29 00:00:00,0.5,0.5,1.0,1.0,10.5,0,,10.5,32.0,44.0,1.0,1.0,6,0,1,1.0
Uttarakhand,Haripura_2,UDHAM SINGH NAGAR,56,29.13151944,79.25965556,2023-06-29 01:00:00,0.5,0.5,1.5,1.5,10.0,0,,10.0,32.0,44.0,1.0,1.0,6,1,1,1.0
Uttarakhand,Champawat_1,Champawat,48,29.33341667,80.08469444,2023-06-29 01:00:00,2.5,2.5,5.0,6.5,152.5,0,,167.0,470.5,533.0,17.0,17.0,6,1,1,1.0
Uttarakhand,Manglaur_1,Haridwar,50,29.78567778,77.86368889,2023-06-29 01:00:00,3.5,3.5,7.0,17.5,64.5,0,,44.0,602.5,954.5,3.5,18.5,6,1,1,1.0
Uttarakhand,Almora_1,Almora,45,29.59575833,79.65063889,2023-06-29 01:00:00,0.5,0.5,1.5,3.0,8.0,0,,6.0,118.5,198.5,0.5,0.5,6,1,1,1.0
Uttarakhand,Tanakpur_1,Champawat,48,29.07222222,80.1175,2023-06-29 01:00:00,0.5,0.5,0.5,0.5,5.0,0,,6.0,25.0,37.0,0.5,0.5,6,1,1,1.0
Uttarakhand,Roorkee_2,Haridwar,50,29.86771944,77.88415556,2023-06-29 01:00:00,6.0,6.0,18.0,36.0,136.5,0,,72.0,423.5,683.5,6.0,21.0,6,1,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-29 01:00:00,2.0,2.0,6.0,12.0,99.5,0,,24.0,213.0,731.0,2.0,8.0,6,1,1,1.0
Uttarakhand,Khanpur_5,Haridwar,50,29.641375,78.00678611,2023-06-29 01:00:00,0.5,0.5,1.0,2.0,7.0,0,,11.0,336.5,417.5,1.5,12.0,6,1,1,1.0
Uttarakhand,Virbhadra,PAURI GARHWAL,52,30.07444444,78.29047222,2023-06-29 02:00:00,2.0,2.0,6.0,12.0,93.5,0,,24.0,212.0,729.5,2.0,8.0,6,2,1,1.0
